_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
8,2019,08-2019,5907,3.84,2.23,153,86.68
8,2019,08-2019,5938,3.95,2.22,154,86.6
8,2019,08-2019,6328,2.75,2.22,154,86.6
8,2019,08-2019,98,3.3,2.21,156,86.42
8,2019,08-2019,34469,3.33,2.21,156,86.42
8,2019,08-2019,5958,3.44,2.21,156,86.42
8,2019,08-2019,135,3.58,2.21,156,86.42
8,2019,08-2019,6343,4.35,2.21,156,86.42
8,2019,08-2019,143,3.4,2.21,156,86.42
8,2019,08-2019,44473,3.24,2.21,156,86.42
8,2019,08-2019,41083,3.17,2.2,163,85.81
8,2019,08-2019,44445,3.86,2.2,163,85.81
8,2019,08-2019,4909,3.32,2.2,163,85.81
8,2019,08-2019,37,3.62,2.19,166,85.55
8,2019,08-2019,41070,3.19,2.19,166,85.55
8,2019,08-2019,37880,2.9,2.19,166,85.55
8,2019,08-2019,18202,3.65,2.19,166,85.55
8,2019,08-2019,4924,3.59,2.18,170,85.2
8,2019,08-2019,45673,3.54,2.18,170,85.2
8,2019,08-2019,36860,3.06,2.18,170,85.2
8,2019,08-2019,6171,3.51,2.18,170,85.2
8,2019,08-2019,36867,3.41,2.17,174,84.86
8,2019,08-2019,39642,2.99,2.17,174,84.86
8,2019,08-2019,17674,2.97,2.17,174,84.86
8,2019,08-2019,74,3.61,2.17,174,84.86
8,2019,08-2019,17785,3.34,2.17,174,84.86
8,2019,08-2019,4902,3.47,2.17,174,84.86
8,2019,08-2019,41190,3.59,2.16,180,84.33
8,2019,08-2019,43542,3.45,2.16,180,84.33
8,2019,08-2019,6263,3.25,2.16,180,84.33
8,2019,08-2019,6340,4.07,2.16,180,84.33
8,2019,08-2019,41193,3.28,2.16,180,84.33
8,2019,08-2019,44586,3.51,2.16,180,84.33
8,2019,08-2019,45675,3.14,2.16,180,84.33
8,2019,08-2019,34082,3.16,2.15,187,83.72
8,2019,08-2019,12031,3.88,2.15,187,83.72
8,2019,08-2019,41072,3.25,2.15,187,83.72
8,2019,08-2019,134,3.6,2.15,187,83.72
8,2019,08-2019,6128,2.94,2.14,191,83.38
8,2019,08-2019,5913,3.99,2.14,191,83.38
8,2019,08-2019,141,4.05,2.14,191,83.38
8,2019,08-2019,18995,3.45,2.14,191,83.38
8,2019,08-2019,34462,2.9,2.13,195,83.03
8,2019,08-2019,45516,3.34,2.13,195,83.03
8,2019,08-2019,48462,3.38,2.12,197,82.85
8,2019,08-2019,35169,3.12,2.12,197,82.85
8,2019,08-2019,157,3.59,2.12,197,82.85
8,2019,08-2019,34465,2.35,2.12,197,82.85
8,2019,08-2019,44378,3.09,2.12,197,82.85
8,2019,08-2019,56,3.39,2.12,197,82.85
8,2019,08-2019,43550,3.31,2.12,197,82.85
8,2019,08-2019,19294,3.85,2.11,204,82.25
8,2019,08-2019,7527,2.64,2.11,204,82.25
8,2019,08-2019,6062,3.61,2.11,204,82.25
8,2019,08-2019,6308,3.45,2.11,204,82.25
8,2019,08-2019,45670,3.52,2.11,204,82.25
8,2019,08-2019,37874,3.26,2.1,209,81.81
8,2019,08-2019,17318,3.44,2.1,209,81.81
8,2019,08-2019,41080,2.83,2.1,209,81.81
8,2019,08-2019,80,3.24,2.1,209,81.81
8,2019,08-2019,47850,3.52,2.1,209,81.81
8,2019,08-2019,5933,3.78,2.09,214,81.38
8,2019,08-2019,45517,3.11,2.09,214,81.38
8,2019,08-2019,40,3.63,2.09,214,81.38
8,2019,08-2019,42398,2.86,2.09,214,81.38
8,2019,08-2019,113,3.55,2.09,214,81.38
8,2019,08-2019,43544,3.3,2.09,214,81.38
8,2019,08-2019,55,3.15,2.08,220,80.85
8,2019,08-2019,40525,3.55,2.08,220,80.85
8,2019,08-2019,160,3.87,2.08,220,80.85
8,2019,08-2019,6085,3.01,2.08,220,80.85
8,2019,08-2019,17314,3.35,2.08,220,80.85
8,2019,08-2019,7557,2.47,2.07,225,80.42
8,2019,08-2019,155,3.22,2.07,225,80.42
8,2019,08-2019,4914,3.09,2.07,225,80.42
8,2019,08-2019,7534,3.28,2.07,225,80.42
8,2019,08-2019,36884,3.57,2.06,229,80.07
8,2019,08-2019,44465,3.01,2.06,229,80.07
8,2019,08-2019,20767,3.58,2.06,229,80.07
8,2019,08-2019,5991,3.37,2.06,229,80.07
8,2019,08-2019,44490,3,2.06,229,80.07
8,2019,08-2019,36020,3.15,2.06,229,80.07
8,2019,08-2019,41054,2.95,2.06,229,80.07
8,2019,08-2019,41554,3.04,2.06,229,80.07
8,2019,08-2019,18997,3.29,2.06,229,80.07
8,2019,08-2019,5956,3.5,2.05,238,79.29
8,2019,08-2019,38360,3.15,2.05,238,79.29
8,2019,08-2019,6329,3.65,2.05,238,79.29
8,2019,08-2019,111,3.23,2.05,238,79.29
8,2019,08-2019,5911,3.36,2.05,238,79.29
8,2019,08-2019,44479,2.81,2.05,238,79.29
8,2019,08-2019,19578,3.27,2.05,238,79.29
8,2019,08-2019,50,3,2.05,238,79.29
8,2019,08-2019,6081,3.62,2.05,238,79.29
8,2019,08-2019,126,3.47,2.04,247,78.5
8,2019,08-2019,19625,3.59,2.04,247,78.5
8,2019,08-2019,21238,3.1,2.04,247,78.5
8,2019,08-2019,19590,3.54,2.04,247,78.5
8,2019,08-2019,11975,3.25,2.04,247,78.5
8,2019,08-2019,45671,3.29,2.04,247,78.5
8,2019,08-2019,40436,3.07,2.04,247,78.5
8,2019,08-2019,41079,2.93,2.03,254,77.89
8,2019,08-2019,33960,2.77,2.03,254,77.89
8,2019,08-2019,44381,3.46,2.03,254,77.89
8,2019,08-2019,41856,3.13,2.03,254,77.89
8,2019,08-2019,75,3.26,2.03,254,77.89
8,2019,08-2019,45674,3.11,2.03,254,77.89
8,2019,08-2019,5963,3.51,2.03,254,77.89
8,2019,08-2019,27,3,2.02,261,77.28
8,2019,08-2019,38356,3.1,2.02,261,77.28
8,2019,08-2019,61,3.78,2.02,261,77.28
8,2019,08-2019,39648,2.97,2.02,261,77.28
8,2019,08-2019,19628,3.75,2.02,261,77.28
8,2019,08-2019,85,2.91,2.02,261,77.28
8,2019,08-2019,4944,3.81,2.02,261,77.28
8,2019,08-2019,45676,3.6,2.02,261,77.28
8,2019,08-2019,20817,2.72,2.02,261,77.28
8,2019,08-2019,44589,3.01,2.02,261,77.28
8,2019,08-2019,42237,3.02,2.01,271,76.41
8,2019,08-2019,5895,3.66,2.01,271,76.41
8,2019,08-2019,42368,3.31,2,273,76.24
8,2019,08-2019,161,3.23,2,273,76.24
8,2019,08-2019,44456,2.91,2,273,76.24
8,2019,08-2019,6051,3.25,2,273,76.24
8,2019,08-2019,7535,4.98,2,273,76.24
8,2019,08-2019,82,4.58,2,273,76.24
8,2019,08-2019,107,4.77,2,273,76.24
8,2019,08-2019,36862,3.13,2,273,76.24
8,2019,08-2019,21292,3.1,2,273,76.24
8,2019,08-2019,41078,2.84,2,273,76.24
8,2019,08-2019,6045,3.57,2,273,76.24
8,2019,08-2019,19338,3.82,2,273,76.24
8,2019,08-2019,37879,3.12,2,273,76.24
8,2019,08-2019,6030,3.14,2,273,76.24
8,2019,08-2019,6084,2.89,2,273,76.24
8,2019,08-2019,7537,3.43,1.99,288,74.93
8,2019,08-2019,18782,3.71,1.99,288,74.93
8,2019,08-2019,50860,2.92,1.99,288,74.93
8,2019,08-2019,38357,3.29,1.99,288,74.93
8,2019,08-2019,7425,3.5,1.99,288,74.93
8,2019,08-2019,15879,3.56,1.99,288,74.93
8,2019,08-2019,48,3.95,1.99,288,74.93
8,2019,08-2019,41082,2.73,1.98,295,74.33
8,2019,08-2019,6264,3.54,1.98,295,74.33
8,2019,08-2019,37420,3.23,1.98,295,74.33
8,2019,08-2019,5952,3.2,1.98,295,74.33
8,2019,08-2019,6321,3.55,1.98,295,74.33
8,2019,08-2019,6182,3.21,1.98,295,74.33
8,2019,08-2019,48463,3.58,1.98,295,74.33
8,2019,08-2019,33959,2.59,1.97,302,73.72
8,2019,08-2019,6301,3.56,1.97,302,73.72
8,2019,08-2019,5918,3.34,1.97,302,73.72
8,2019,08-2019,40438,3.01,1.97,302,73.72
8,2019,08-2019,6319,3.84,1.97,302,73.72
8,2019,08-2019,17730,3.6,1.96,307,73.28
8,2019,08-2019,35953,3.36,1.96,307,73.28
8,2019,08-2019,36876,3.11,1.96,307,73.28
8,2019,08-2019,51120,3.45,1.96,307,73.28
8,2019,08-2019,5916,3.58,1.96,307,73.28
8,2019,08-2019,41081,2.74,1.96,307,73.28
8,2019,08-2019,21293,3.16,1.96,307,73.28
8,2019,08-2019,19592,3.53,1.96,307,73.28
8,2019,08-2019,34077,2.97,1.95,315,72.58
8,2019,08-2019,4852,1.87,1.95,315,72.58
8,2019,08-2019,44466,2.94,1.95,315,72.58
8,2019,08-2019,6211,3.26,1.95,315,72.58
8,2019,08-2019,44385,2.67,1.95,315,72.58
8,2019,08-2019,100,2.99,1.95,315,72.58
8,2019,08-2019,10981,4.13,1.95,315,72.58
8,2019,08-2019,5909,3.28,1.95,315,72.58
8,2019,08-2019,40192,3.04,1.94,323,71.89
8,2019,08-2019,6108,2.82,1.94,323,71.89
8,2019,08-2019,10250,3.44,1.94,323,71.89
8,2019,08-2019,39197,2.55,1.94,323,71.89
8,2019,08-2019,20755,2.96,1.94,323,71.89
8,2019,08-2019,10832,3.56,1.94,323,71.89
8,2019,08-2019,38991,2.87,1.94,323,71.89
8,2019,08-2019,6209,3.32,1.94,323,71.89
8,2019,08-2019,6112,3.78,1.94,323,71.89
8,2019,08-2019,6173,3.36,1.94,323,71.89
8,2019,08-2019,132,3.14,1.94,323,71.89
8,2019,08-2019,44477,2.65,1.94,323,71.89
8,2019,08-2019,4866,2.2,1.93,335,70.84
8,2019,08-2019,10835,3.86,1.93,335,70.84
8,2019,08-2019,20814,2.78,1.93,335,70.84
8,2019,08-2019,44472,2.83,1.93,335,70.84
8,2019,08-2019,41197,3.16,1.93,335,70.84
8,2019,08-2019,6024,3.1,1.93,335,70.84
8,2019,08-2019,6064,3.21,1.93,335,70.84
8,2019,08-2019,4870,3.04,1.93,335,70.84
8,2019,08-2019,5961,3.39,1.93,335,70.84
8,2019,08-2019,41199,2.82,1.92,344,70.06
8,2019,08-2019,18350,3.5,1.92,344,70.06
8,2019,08-2019,44478,2.88,1.92,344,70.06
8,2019,08-2019,33967,2.55,1.92,344,70.06
8,2019,08-2019,7461,3.29,1.92,344,70.06
8,2019,08-2019,70,2.96,1.92,344,70.06
8,2019,08-2019,86,2.62,1.92,344,70.06
8,2019,08-2019,6077,3.19,1.92,344,70.06
8,2019,08-2019,54,2.98,1.92,344,70.06
8,2019,08-2019,34467,3.34,1.92,344,70.06
8,2019,08-2019,42,3.66,1.92,344,70.06
8,2019,08-2019,34464,2.64,1.92,344,70.06
8,2019,08-2019,34461,2.97,1.92,344,70.06
8,2019,08-2019,28,3.41,1.91,357,68.93
8,2019,08-2019,124,3.51,1.91,357,68.93
8,2019,08-2019,12132,3.12,1.91,357,68.93
8,2019,08-2019,44488,2.87,1.91,357,68.93
8,2019,08-2019,34650,2.68,1.91,357,68.93
8,2019,08-2019,12026,3.58,1.91,357,68.93
8,2019,08-2019,10351,3.63,1.91,357,68.93
8,2019,08-2019,39334,2.78,1.91,357,68.93
8,2019,08-2019,5901,2.53,1.91,357,68.93
8,2019,08-2019,44480,2.78,1.91,357,68.93
8,2019,08-2019,34468,3.07,1.91,357,68.93
8,2019,08-2019,39768,2.92,1.9,368,67.97
8,2019,08-2019,35905,3,1.9,368,67.97
8,2019,08-2019,96,2.92,1.9,368,67.97
8,2019,08-2019,41547,2.96,1.9,368,67.97
8,2019,08-2019,125,2.72,1.9,368,67.97
8,2019,08-2019,44484,2.45,1.9,368,67.97
8,2019,08-2019,38995,3.02,1.9,368,67.97
8,2019,08-2019,14895,3.05,1.9,368,67.97
8,2019,08-2019,40190,2.89,1.89,376,67.28
8,2019,08-2019,22421,2.76,1.89,376,67.28
8,2019,08-2019,44487,2.86,1.89,376,67.28
8,2019,08-2019,19879,3.09,1.89,376,67.28
8,2019,08-2019,19619,3.29,1.89,376,67.28
8,2019,08-2019,6217,2.9,1.89,376,67.28
8,2019,08-2019,4858,3.38,1.89,376,67.28
8,2019,08-2019,6255,3.2,1.89,376,67.28
8,2019,08-2019,6095,3.62,1.89,376,67.28
8,2019,08-2019,4910,2.62,1.89,376,67.28
8,2019,08-2019,108,3.1,1.89,376,67.28
8,2019,08-2019,44389,2.59,1.89,376,67.28
8,2019,08-2019,44584,2.98,1.88,388,66.23
8,2019,08-2019,12490,2.38,1.88,388,66.23
8,2019,08-2019,39643,2.55,1.88,388,66.23
8,2019,08-2019,20768,2.57,1.88,388,66.23
8,2019,08-2019,39190,2.47,1.88,388,66.23
8,2019,08-2019,43,3.29,1.88,388,66.23
8,2019,08-2019,20766,2.75,1.87,394,65.71
8,2019,08-2019,14901,2.71,1.87,394,65.71
8,2019,08-2019,6177,2.99,1.87,394,65.71
8,2019,08-2019,45677,3.15,1.87,394,65.71
8,2019,08-2019,33964,2.71,1.87,394,65.71
8,2019,08-2019,38989,3.05,1.87,394,65.71
8,2019,08-2019,1,2.64,1.87,394,65.71
8,2019,08-2019,41067,2.79,1.87,394,65.71
8,2019,08-2019,34459,2.7,1.87,394,65.71
8,2019,08-2019,21240,2.64,1.87,394,65.71
8,2019,08-2019,34909,2.97,1.87,394,65.71
8,2019,08-2019,4907,2.82,1.87,394,65.71
8,2019,08-2019,19610,3.27,1.86,406,64.66
8,2019,08-2019,6393,2.98,1.86,406,64.66
8,2019,08-2019,39652,2.87,1.86,406,64.66
8,2019,08-2019,6141,2.89,1.86,406,64.66
8,2019,08-2019,40690,2.72,1.86,406,64.66
8,2019,08-2019,39685,2.66,1.86,406,64.66
8,2019,08-2019,6207,3.66,1.86,406,64.66
8,2019,08-2019,6215,2.96,1.86,406,64.66
8,2019,08-2019,130,3.08,1.86,406,64.66
8,2019,08-2019,18924,3.34,1.86,406,64.66
8,2019,08-2019,12821,3.32,1.85,416,63.79
8,2019,08-2019,22093,2.96,1.85,416,63.79
8,2019,08-2019,41058,2.96,1.85,416,63.79
8,2019,08-2019,37414,2.85,1.85,416,63.79
8,2019,08-2019,18998,3.36,1.85,416,63.79
8,2019,08-2019,40699,2.28,1.85,416,63.79
8,2019,08-2019,6257,3.67,1.85,416,63.79
8,2019,08-2019,34651,2.39,1.85,416,63.79
8,2019,08-2019,43539,2.78,1.85,416,63.79
8,2019,08-2019,45679,3.1,1.85,416,63.79
8,2019,08-2019,39650,2.74,1.85,416,63.79
8,2019,08-2019,6067,3.06,1.85,416,63.79
8,2019,08-2019,22411,3.08,1.85,416,63.79
8,2019,08-2019,22423,3.08,1.84,429,62.66
8,2019,08-2019,6235,3.08,1.84,429,62.66
8,2019,08-2019,39336,2.77,1.84,429,62.66
8,2019,08-2019,39658,2.73,1.84,429,62.66
8,2019,08-2019,6220,3.46,1.84,429,62.66
8,2019,08-2019,145,3.08,1.84,429,62.66
8,2019,08-2019,73,2.84,1.84,429,62.66
8,2019,08-2019,33966,2.7,1.84,429,62.66
8,2019,08-2019,41065,2.59,1.83,437,61.97
8,2019,08-2019,6316,2.59,1.83,437,61.97
8,2019,08-2019,6183,3.33,1.83,437,61.97
8,2019,08-2019,10011,2.6,1.83,437,61.97
8,2019,08-2019,29,3.24,1.83,437,61.97
8,2019,08-2019,10988,3.81,1.83,437,61.97
8,2019,08-2019,162,2.67,1.83,437,61.97
8,2019,08-2019,41059,2.59,1.83,437,61.97
8,2019,08-2019,41550,2.74,1.83,437,61.97
8,2019,08-2019,4857,3.27,1.83,437,61.97
8,2019,08-2019,38355,2.82,1.83,437,61.97
8,2019,08-2019,49973,3.03,1.83,437,61.97
8,2019,08-2019,39644,2.6,1.82,449,60.92
8,2019,08-2019,10976,3.36,1.82,449,60.92
8,2019,08-2019,48465,2.88,1.82,449,60.92
8,2019,08-2019,40683,2.72,1.82,449,60.92
8,2019,08-2019,59,2.85,1.82,449,60.92
8,2019,08-2019,6334,3.25,1.82,449,60.92
8,2019,08-2019,6134,3.54,1.82,449,60.92
8,2019,08-2019,12027,3.45,1.82,449,60.92
8,2019,08-2019,45526,2.84,1.82,449,60.92
8,2019,08-2019,6168,3.58,1.82,449,60.92
8,2019,08-2019,41085,2.67,1.82,449,60.92
8,2019,08-2019,39640,2.71,1.82,449,60.92
8,2019,08-2019,25,3.31,1.81,461,59.88
8,2019,08-2019,69,2.79,1.81,461,59.88
8,2019,08-2019,17669,3.27,1.81,461,59.88
8,2019,08-2019,41063,2.64,1.81,461,59.88
8,2019,08-2019,17672,3.03,1.81,461,59.88
8,2019,08-2019,40184,2.74,1.81,461,59.88
8,2019,08-2019,32485,2.9,1.81,461,59.88
8,2019,08-2019,6335,3.24,1.81,461,59.88
8,2019,08-2019,39198,3.01,1.81,461,59.88
8,2019,08-2019,5898,3.28,1.81,461,59.88
8,2019,08-2019,117,2.8,1.8,471,59.01
8,2019,08-2019,5917,3.13,1.8,471,59.01
8,2019,08-2019,5925,3.27,1.8,471,59.01
8,2019,08-2019,6227,3.03,1.8,471,59.01
8,2019,08-2019,4903,3.07,1.79,475,58.66
8,2019,08-2019,39641,2.57,1.79,475,58.66
8,2019,08-2019,41055,2.75,1.79,475,58.66
8,2019,08-2019,35906,2.46,1.79,475,58.66
8,2019,08-2019,6391,2.35,1.79,475,58.66
8,2019,08-2019,18784,3.31,1.79,475,58.66
8,2019,08-2019,34466,2.67,1.79,475,58.66
8,2019,08-2019,40692,2.82,1.79,475,58.66
8,2019,08-2019,39331,2.69,1.79,475,58.66
8,2019,08-2019,45664,2.7,1.79,475,58.66
8,2019,08-2019,19617,2.77,1.79,475,58.66
8,2019,08-2019,10837,3.24,1.79,475,58.66
8,2019,08-2019,44491,2.69,1.79,475,58.66
8,2019,08-2019,4928,3.24,1.79,475,58.66
8,2019,08-2019,37419,2.69,1.79,475,58.66
8,2019,08-2019,18490,2.93,1.79,475,58.66
8,2019,08-2019,40434,2.65,1.79,475,58.66
8,2019,08-2019,39196,2.46,1.78,492,57.18
8,2019,08-2019,8,2.74,1.78,492,57.18
8,2019,08-2019,41057,2.69,1.78,492,57.18
8,2019,08-2019,39330,2.58,1.78,492,57.18
8,2019,08-2019,44482,2.41,1.78,492,57.18
8,2019,08-2019,34086,2.48,1.78,492,57.18
8,2019,08-2019,6366,2.31,1.77,498,56.66
8,2019,08-2019,6160,2.87,1.77,498,56.66
8,2019,08-2019,6330,1.87,1.77,498,56.66
8,2019,08-2019,6314,2.51,1.77,498,56.66
8,2019,08-2019,21239,2.7,1.77,498,56.66
8,2019,08-2019,33968,2.54,1.77,498,56.66
8,2019,08-2019,38362,2.89,1.77,498,56.66
8,2019,08-2019,4936,2.89,1.77,498,56.66
8,2019,08-2019,37883,2.75,1.76,506,55.96
8,2019,08-2019,34642,2.76,1.76,506,55.96
8,2019,08-2019,6229,3.27,1.76,506,55.96
8,2019,08-2019,87,2.87,1.76,506,55.96
8,2019,08-2019,51119,3.23,1.75,510,55.61
8,2019,08-2019,20816,2.65,1.75,510,55.61
8,2019,08-2019,142,2.94,1.75,510,55.61
8,2019,08-2019,40691,2.88,1.75,510,55.61
8,2019,08-2019,18648,2.89,1.75,510,55.61
8,2019,08-2019,5914,2.72,1.75,510,55.61
8,2019,08-2019,6266,3.27,1.75,510,55.61
8,2019,08-2019,34647,2.65,1.75,510,55.61
8,2019,08-2019,37877,2.51,1.75,510,55.61
8,2019,08-2019,19600,3.26,1.75,510,55.61
8,2019,08-2019,95,3.56,1.75,510,55.61
8,2019,08-2019,41087,2.49,1.75,510,55.61
8,2019,08-2019,14,2.97,1.75,510,55.61
8,2019,08-2019,6106,2.39,1.75,510,55.61
8,2019,08-2019,10284,3.08,1.75,510,55.61
8,2019,08-2019,41066,2.43,1.75,510,55.61
8,2019,08-2019,6237,3.19,1.74,526,54.22
8,2019,08-2019,39339,2.93,1.74,526,54.22
8,2019,08-2019,33965,2.61,1.74,526,54.22
8,2019,08-2019,4916,2.99,1.74,526,54.22
8,2019,08-2019,6159,3.03,1.74,526,54.22
8,2019,08-2019,6208,4.41,1.74,526,54.22
8,2019,08-2019,6089,2.46,1.74,526,54.22
8,2019,08-2019,39653,2.64,1.74,526,54.22
8,2019,08-2019,44444,2.5,1.74,526,54.22
8,2019,08-2019,6267,3.22,1.74,526,54.22
8,2019,08-2019,5943,2.8,1.73,536,53.35
8,2019,08-2019,44458,2.28,1.73,536,53.35
8,2019,08-2019,44581,2.72,1.73,536,53.35
8,2019,08-2019,44485,2.4,1.73,536,53.35
8,2019,08-2019,102,3.58,1.72,540,53
8,2019,08-2019,37413,2.7,1.72,540,53
8,2019,08-2019,41062,2.54,1.72,540,53
8,2019,08-2019,39195,2.28,1.72,540,53
8,2019,08-2019,6336,3.22,1.72,540,53
8,2019,08-2019,5930,2.52,1.72,540,53
8,2019,08-2019,39189,2.83,1.72,540,53
8,2019,08-2019,19579,2.68,1.72,540,53
8,2019,08-2019,17540,2.98,1.72,540,53
8,2019,08-2019,37887,2.69,1.72,540,53
8,2019,08-2019,34637,2.51,1.72,540,53
8,2019,08-2019,40693,2.5,1.72,540,53
8,2019,08-2019,34,3.6,1.72,540,53
8,2019,08-2019,22420,3.45,1.72,540,53
8,2019,08-2019,67,2.76,1.72,540,53
8,2019,08-2019,34635,2.66,1.72,540,53
8,2019,08-2019,18807,2.95,1.72,540,53
8,2019,08-2019,34084,2.72,1.72,540,53
8,2019,08-2019,44582,2.71,1.71,558,51.44
8,2019,08-2019,44452,2.78,1.71,558,51.44
8,2019,08-2019,6006,2.35,1.71,558,51.44
8,2019,08-2019,36880,3.01,1.71,558,51.44
8,2019,08-2019,38353,2.71,1.71,558,51.44
8,2019,08-2019,18621,3.04,1.71,558,51.44
8,2019,08-2019,19623,2.83,1.71,558,51.44
8,2019,08-2019,4915,2.81,1.71,558,51.44
8,2019,08-2019,18622,3.25,1.71,558,51.44
8,2019,08-2019,16119,3.26,1.71,558,51.44
8,2019,08-2019,6098,3.28,1.71,558,51.44
8,2019,08-2019,34643,2.66,1.71,558,51.44
8,2019,08-2019,13,2.96,1.7,570,50.39
8,2019,08-2019,4918,2.84,1.7,570,50.39
8,2019,08-2019,6390,2.31,1.7,570,50.39
8,2019,08-2019,109,3.09,1.7,570,50.39
8,2019,08-2019,49976,2.84,1.7,570,50.39
8,2019,08-2019,6265,3.18,1.7,570,50.39
8,2019,08-2019,40688,2.44,1.7,570,50.39
8,2019,08-2019,39332,2.55,1.7,570,50.39
8,2019,08-2019,6333,2.69,1.7,570,50.39
8,2019,08-2019,6317,3.28,1.7,570,50.39
8,2019,08-2019,99,3.18,1.7,570,50.39
8,2019,08-2019,41075,2.41,1.7,570,50.39
8,2019,08-2019,44467,2.4,1.7,570,50.39
8,2019,08-2019,38366,2.62,1.7,570,50.39
8,2019,08-2019,7542,3.53,1.69,584,49.17
8,2019,08-2019,41192,2.72,1.69,584,49.17
8,2019,08-2019,40685,2.87,1.69,584,49.17
8,2019,08-2019,36873,2.68,1.69,584,49.17
8,2019,08-2019,38359,2.73,1.69,584,49.17
8,2019,08-2019,10836,3.28,1.69,584,49.17
8,2019,08-2019,10009,2.93,1.69,584,49.17
8,2019,08-2019,4859,2.85,1.69,584,49.17
8,2019,08-2019,103,2.82,1.69,584,49.17
8,2019,08-2019,32705,2.99,1.69,584,49.17
8,2019,08-2019,34088,2.54,1.69,584,49.17
8,2019,08-2019,34078,2.69,1.69,584,49.17
8,2019,08-2019,44579,2.68,1.69,584,49.17
8,2019,08-2019,38993,2.96,1.68,597,48.04
8,2019,08-2019,42964,2.71,1.68,597,48.04
8,2019,08-2019,6331,2.56,1.68,597,48.04
8,2019,08-2019,10870,2.71,1.68,597,48.04
8,2019,08-2019,5967,2.83,1.68,597,48.04
8,2019,08-2019,6253,4.28,1.68,597,48.04
8,2019,08-2019,20751,2.75,1.68,597,48.04
8,2019,08-2019,41084,2.44,1.67,604,47.43
8,2019,08-2019,6277,3.3,1.67,604,47.43
8,2019,08-2019,10010,3.26,1.67,604,47.43
8,2019,08-2019,170,2.75,1.67,604,47.43
8,2019,08-2019,92,2.74,1.67,604,47.43
8,2019,08-2019,34638,2.42,1.67,604,47.43
8,2019,08-2019,18781,3.07,1.67,604,47.43
8,2019,08-2019,40191,2.76,1.67,604,47.43
8,2019,08-2019,39335,2.54,1.67,604,47.43
8,2019,08-2019,11065,2.78,1.67,604,47.43
8,2019,08-2019,13496,2.9,1.67,604,47.43
8,2019,08-2019,10974,3.38,1.67,604,47.43
8,2019,08-2019,10838,2.58,1.67,604,47.43
8,2019,08-2019,4873,2.76,1.67,604,47.43
8,2019,08-2019,40194,2.48,1.67,604,47.43
8,2019,08-2019,5,2.81,1.67,604,47.43
8,2019,08-2019,13497,3.33,1.66,620,46.04
8,2019,08-2019,41853,2.45,1.66,620,46.04
8,2019,08-2019,4905,2.46,1.66,620,46.04
8,2019,08-2019,6365,2.84,1.66,620,46.04
8,2019,08-2019,12,2.81,1.66,620,46.04
8,2019,08-2019,41088,2.49,1.66,620,46.04
8,2019,08-2019,17452,3.16,1.66,620,46.04
8,2019,08-2019,6320,2.87,1.66,620,46.04
8,2019,08-2019,129,2.79,1.66,620,46.04
8,2019,08-2019,10326,3.31,1.65,629,45.26
8,2019,08-2019,34648,2.63,1.65,629,45.26
8,2019,08-2019,41553,2.6,1.65,629,45.26
8,2019,08-2019,10364,2.45,1.65,629,45.26
8,2019,08-2019,39547,2.37,1.65,629,45.26
8,2019,08-2019,24,2.52,1.65,629,45.26
8,2019,08-2019,6341,2.51,1.65,629,45.26
8,2019,08-2019,44483,2.24,1.65,629,45.26
8,2019,08-2019,5972,3.63,1.65,629,45.26
8,2019,08-2019,49502,2.71,1.65,629,45.26
8,2019,08-2019,7685,3.13,1.65,629,45.26
8,2019,08-2019,45,2.89,1.65,629,45.26
8,2019,08-2019,44481,2.54,1.65,629,45.26
8,2019,08-2019,36864,2.98,1.65,629,45.26
8,2019,08-2019,37410,2.46,1.65,629,45.26
8,2019,08-2019,39651,2.41,1.64,644,43.95
8,2019,08-2019,34574,2.49,1.64,644,43.95
8,2019,08-2019,37422,2.8,1.64,644,43.95
8,2019,08-2019,44387,2.56,1.64,644,43.95
8,2019,08-2019,41076,2.43,1.64,644,43.95
8,2019,08-2019,6088,2.87,1.64,644,43.95
8,2019,08-2019,34649,2.66,1.64,644,43.95
8,2019,08-2019,45667,2.7,1.64,644,43.95
8,2019,08-2019,7546,3.26,1.64,644,43.95
8,2019,08-2019,37878,2.48,1.64,644,43.95
8,2019,08-2019,4930,2.64,1.64,644,43.95
8,2019,08-2019,116,2.8,1.64,644,43.95
8,2019,08-2019,6234,2.92,1.64,644,43.95
8,2019,08-2019,168,2.45,1.63,657,42.82
8,2019,08-2019,19630,2.82,1.63,657,42.82
8,2019,08-2019,7536,3.98,1.63,657,42.82
8,2019,08-2019,6189,2.84,1.63,657,42.82
8,2019,08-2019,128,2.7,1.63,657,42.82
8,2019,08-2019,6214,2.91,1.63,657,42.82
8,2019,08-2019,41855,2.47,1.63,657,42.82
8,2019,08-2019,36871,2.48,1.63,657,42.82
8,2019,08-2019,39654,2.39,1.63,657,42.82
8,2019,08-2019,39462,2.91,1.63,657,42.82
8,2019,08-2019,4894,2.57,1.62,667,41.95
8,2019,08-2019,18352,3.46,1.62,667,41.95
8,2019,08-2019,33972,2.46,1.62,667,41.95
8,2019,08-2019,20,2.66,1.62,667,41.95
8,2019,08-2019,40686,2.61,1.62,667,41.95
8,2019,08-2019,34083,2.68,1.62,667,41.95
8,2019,08-2019,33969,2.55,1.62,667,41.95
8,2019,08-2019,12820,2.55,1.62,667,41.95
